series_id,year,period,value
CIU2014000000000Q,2018,Q01,1.3
CIU2014000000000Q,2017,Q04,0.3
CIU2014000000000Q,2017,Q03,0.8
CIU2014000000000Q,2017,Q02,0.6
CIU2014000000000Q,2017,Q01,1.2
CIU2014000000000Q,2016,Q04,0.2
CIU2014000000000Q,2016,Q03,0.3
CIU2014000000000Q,2016,Q02,0.9
CIU2014000000000Q,2016,Q01,1.4
CIU2014000000000Q,2015,Q04,-0.2
CIU2014000000000Q,2015,Q03,0.9
CIU2014000000000Q,2015,Q02,0.7
CIU2014000000000Q,2015,Q01,0.5
CIU2014000000000Q,2014,Q04,0.2
CIU2014000000000Q,2014,Q03,0.9
CIU2014000000000Q,2014,Q02,1.0
CIU2014000000000Q,2014,Q01,0.4
CIU2014000000000Q,2013,Q04,0.7
CIU2014000000000Q,2013,Q03,0.4
CIU2014000000000Q,2013,Q02,0.8
CIU2014000000000Q,2013,Q01,0.8
CIU2014000000000Q,2012,Q04,0.1
CIU2014000000000Q,2012,Q03,0.3
CIU2014000000000Q,2012,Q02,0.7
CIU2014000000000Q,2012,Q01,1.0
CIU2014000000000Q,2011,Q04,0.3
CIU2014000000000Q,2011,Q03,0.5
CIU2014000000000Q,2011,Q02,1.1
CIU2014000000000Q,2011,Q01,0.5
CIU2014000000000Q,2010,Q04,0.3
CIU2014000000000Q,2010,Q03,0.2
CIU2014000000000Q,2010,Q02,0.9
CIU2014000000000Q,2010,Q01,1.0
CIU2016000000000A,2024,Q04,4.0
CIU2016000000000A,2024,Q03,4.4
CIU2016000000000A,2024,Q02,4.5
CIU2016000000000A,2024,Q01,4.5
CIU2016000000000A,2023,Q04,4.5
CIU2016000000000A,2023,Q03,4.9
CIU2016000000000A,2023,Q02,4.9
CIU2016000000000A,2023,Q01,5.3
CIU2016000000000A,2022,Q04,5.5
CIU2016000000000A,2022,Q03,5.5
CIU2016000000000A,2022,Q02,5.6
CIU2016000000000A,2022,Q01,5.0
CIU2016000000000A,2021,Q04,4.2
CIU2016000000000A,2021,Q03,3.4
CIU2016000000000A,2021,Q02,3.0
CIU2016000000000A,2021,Q01,2.2
CIU2016000000000A,2020,Q04,2.2
CIU2016000000000A,2020,Q03,2.1
CIU2016000000000A,2020,Q02,1.9
CIU2016000000000A,2020,Q01,2.7
CIU2016000000000A,2019,Q04,2.3
CIU2016000000000A,2019,Q03,2.5
CIU2016000000000A,2019,Q02,2.6
CIU2016000000000A,2019,Q01,2.5
CIU2016000000000A,2018,Q04,2.8
CIU2016000000000A,2018,Q03,2.9
CIU2016000000000A,2018,Q02,2.2
CIU2016000000000A,2018,Q01,2.3
CIU2016000000000A,2017,Q04,2.0
CIU2016000000000A,2017,Q03,1.9
CIU2016000000000A,2017,Q02,2.1
CIU2016000000000A,2017,Q01,2.1
CIU2016000000000A,2016,Q04,1.9
CIU2016000000000A,2016,Q03,1.8
CIU2016000000000A,2016,Q02,1.9
CIU2016000000000A,2016,Q01,1.7
CIU2016000000000A,2015,Q04,1.7
CIU2016000000000A,2015,Q03,1.9
CIU2016000000000A,2015,Q02,1.9
CIU2016000000000A,2015,Q01,2.0
CIU2016000000000A,2014,Q04,1.7
CIU2016000000000A,2014,Q03,1.7
CIU2016000000000A,2014,Q02,1.8
CIU2016000000000A,2014,Q01,1.7
CIU2016000000000A,2013,Q04,1.9
CIU2016000000000A,2013,Q03,1.7
CIU2016000000000A,2013,Q02,1.6
CIU2016000000000A,2013,Q01,1.5
CIU2016000000000A,2012,Q04,2.1
CIU2016000000000A,2012,Q03,2.2
CIU2016000000000A,2012,Q02,2.2
CIU2016000000000A,2012,Q01,2.2
CIU2016000000000A,2011,Q04,1.6
CIU2016000000000A,2011,Q03,1.5
CIU2016000000000A,2011,Q02,1.6
CIU2016000000000A,2011,Q01,1.6
CIU2016000000000A,2010,Q04,1.7
CIU2016000000000A,2010,Q03,1.5
CIU2016000000000A,2010,Q02,1.6
CIU2016000000000A,2010,Q01,1.6
CIU2016000000000I,2024,Q04,167.6
CIU2016000000000I,2024,Q03,166.7
CIU2016000000000I,2024,Q02,164.6
CIU2016000000000I,2024,Q01,163.1
CIU2016000000000I,2023,Q04,161.1
CIU2016000000000I,2023,Q03,159.7
CIU2016000000000I,2023,Q02,157.5
CIU2016000000000I,2023,Q01,156.1
CIU2016000000000I,2022,Q04,154.1
CIU2016000000000I,2022,Q03,152.2
CIU2016000000000I,2022,Q02,150.1
CIU2016000000000I,2022,Q01,148.3
CIU2016000000000I,2021,Q04,146.1
CIU2016000000000I,2021,Q03,144.2
CIU2016000000000I,2021,Q02,142.2
CIU2016000000000I,2021,Q01,141.3
CIU2016000000000I,2020,Q04,140.2
CIU2016000000000I,2020,Q03,139.5
CIU2016000000000I,2020,Q02,138.1
CIU2016000000000I,2020,Q01,138.3
CIU2016000000000I,2019,Q04,137.2
CIU2016000000000I,2019,Q03,136.6
CIU2016000000000I,2019,Q02,135.5
CIU2016000000000I,2019,Q01,134.7
CIU2016000000000I,2018,Q04,134.1
CIU2016000000000I,2018,Q03,133.3
CIU2016000000000I,2018,Q02,132.1
CIU2016000000000I,2018,Q01,131.4
CIU2016000000000I,2017,Q04,130.4
CIU2016000000000I,2017,Q03,129.6
CIU2016000000000I,2017,Q02,129.2
CIU2016000000000I,2017,Q01,128.5
CIU2016000000000I,2016,Q04,127.8
CIU2016000000000I,2016,Q03,127.2
CIU2016000000000I,2016,Q02,126.6
CIU2016000000000I,2016,Q01,125.9
CIU2016000000000I,2015,Q04,125.4
CIU2016000000000I,2015,Q03,124.9
CIU2016000000000I,2015,Q02,124.3
CIU2016000000000I,2015,Q01,123.8
CIU2016000000000I,2014,Q04,123.3
CIU2016000000000I,2014,Q03,122.6
CIU2016000000000I,2014,Q02,122.0
CIU2016000000000I,2014,Q01,121.4
CIU2016000000000I,2013,Q04,121.2
CIU2016000000000I,2013,Q03,120.6
CIU2016000000000I,2013,Q02,119.9
CIU2016000000000I,2013,Q01,119.4
CIU2016000000000I,2012,Q04,118.9
CIU2016000000000I,2012,Q03,118.6
CIU2016000000000I,2012,Q02,118.0
CIU2016000000000I,2012,Q01,117.6
CIU2016000000000I,2011,Q04,116.5
CIU2016000000000I,2011,Q03,116.0
CIU2016000000000I,2011,Q02,115.5
CIU2016000000000I,2011,Q01,115.1
CIU2016000000000I,2010,Q04,114.7
CIU2016000000000I,2010,Q03,114.3
CIU2016000000000I,2010,Q02,113.7
CIU2016000000000I,2010,Q01,113.3
CIU2016000000000Q,2024,Q04,0.5
CIU2016000000000Q,2024,Q03,1.3
CIU2016000000000Q,2024,Q02,0.9
CIU2016000000000Q,2024,Q01,1.2
CIU2016000000000Q,2023,Q04,0.9
CIU2016000000000Q,2023,Q03,1.4
CIU2016000000000Q,2023,Q02,0.9
CIU2016000000000Q,2023,Q01,1.3
CIU2016000000000Q,2022,Q04,1.2
CIU2016000000000Q,2022,Q03,1.4
CIU2016000000000Q,2022,Q02,1.2
CIU2016000000000Q,2022,Q01,1.5
CIU2016000000000Q,2021,Q04,1.3
CIU2016000000000Q,2021,Q03,1.4
CIU2016000000000Q,2021,Q02,0.6
CIU2016000000000Q,2021,Q01,0.8
CIU2016000000000Q,2020,Q04,0.5
CIU2016000000000Q,2020,Q03,1.0
CIU2016000000000Q,2020,Q02,-0.1
CIU2016000000000Q,2020,Q01,0.8
CIU2016000000000Q,2019,Q04,0.4
CIU2016000000000Q,2019,Q03,0.8
CIU2016000000000Q,2019,Q02,0.6
CIU2016000000000Q,2019,Q01,0.4
CIU2016000000000Q,2018,Q04,0.6
CIU2016000000000Q,2018,Q03,0.9
CIU2016000000000Q,2018,Q02,0.5
CIU2016000000000Q,2018,Q01,0.8
CIU2016000000000Q,2017,Q04,0.6
CIU2016000000000Q,2017,Q03,0.3
CIU2016000000000Q,2017,Q02,0.5
CIU2016000000000Q,2017,Q01,0.5
CIU2016000000000Q,2016,Q04,0.5
CIU2016000000000Q,2016,Q03,0.5
CIU2016000000000Q,2016,Q02,0.6
CIU2016000000000Q,2016,Q01,0.4
CIU2016000000000Q,2015,Q04,0.4
CIU2016000000000Q,2015,Q03,0.5
CIU2016000000000Q,2015,Q02,0.4
CIU2016000000000Q,2015,Q01,0.4
CIU2016000000000Q,2014,Q04,0.6
CIU2016000000000Q,2014,Q03,0.5
CIU2016000000000Q,2014,Q02,0.5
CIU2016000000000Q,2014,Q01,0.2
CIU2016000000000Q,2013,Q04,0.5
CIU2016000000000Q,2013,Q03,0.6
CIU2016000000000Q,2013,Q02,0.4
CIU2016000000000Q,2013,Q01,0.4
CIU2016000000000Q,2012,Q04,0.3
CIU2016000000000Q,2012,Q03,0.5
CIU2016000000000Q,2012,Q02,0.3
CIU2016000000000Q,2012,Q01,0.9
CIU2016000000000Q,2011,Q04,0.4
CIU2016000000000Q,2011,Q03,0.4
CIU2016000000000Q,2011,Q02,0.3
CIU2016000000000Q,2011,Q01,0.3
CIU2016000000000Q,2010,Q04,0.3
CIU2016000000000Q,2010,Q03,0.5
CIU2016000000000Q,2010,Q02,0.4
CIU2016000000000Q,2010,Q01,0.4
CIU2017000000000A,2024,Q04,3.6
CIU2017000000000A,2024,Q03,3.4
CIU2017000000000A,2024,Q02,3.6
CIU2017000000000A,2024,Q01,3.2
CIU2017000000000A,2023,Q04,4.0
CIU2017000000000A,2023,Q03,4.4
CIU2017000000000A,2023,Q02,5.4
CIU2017000000000A,2023,Q01,5.9
CIU2017000000000A,2022,Q04,6.4
CIU2017000000000A,2022,Q03,7.2
CIU2017000000000A,2022,Q02,7.8
CIU2017000000000A,2022,Q01,8.4
CIU2017000000000A,2021,Q04,8.0
CIU2017000000000A,2021,Q03,6.9
CIU2017000000000A,2021,Q02,5.5
CIU2017000000000A,2021,Q01,3.9
CIU2017000000000A,2020,Q04,3.4
CIU2017000000000A,2020,Q03,4.1
CIU2017000000000A,2020,Q02,3.6
CIU2017000000000A,2020,Q01,3.6
CIU2017000000000A,2019,Q04,3.2
CIU2017000000000A,2019,Q03,3.3
CIU2017000000000A,2019,Q02,3.6
CIU2017000000000A,2019,Q01,3.3
CIU2017000000000A,2018,Q04,4.1
CIU2017000000000A,2018,Q03,3.4
CIU2017000000000A,2018,Q02,3.1
CIU2017000000000A,2018,Q01,3.2
CIU2017000000000A,2017,Q04,3.6
CIU2017000000000A,2017,Q03,3.4
CIU2017000000000A,2017,Q02,3.9
CIU2017000000000A,2017,Q01,4.3
CIU2017000000000A,2016,Q04,3.3
CIU2017000000000A,2016,Q03,3.6
CIU2017000000000A,2016,Q02,2.6
CIU2017000000000A,2016,Q01,2.2
CIU2017000000000A,2015,Q04,1.8
CIU2017000000000A,2015,Q03,1.5
CIU2017000000000A,2015,Q02,2.4
CIU2017000000000A,2015,Q01,2.0
CIU2017000000000A,2014,Q04,1.7
CIU2017000000000A,2014,Q03,1.6
CIU2017000000000A,2014,Q02,1.1
CIU2017000000000A,2014,Q01,1.3
CIU2017000000000A,2013,Q04,0.9
CIU2017000000000A,2013,Q03,1.1
CIU2017000000000A,2013,Q02,0.8
CIU2017000000000A,2013,Q01,0.9
CIU2017000000000A,2012,Q04,1.1
CIU2017000000000A,2012,Q03,0.8
CIU2017000000000A,2012,Q02,1.2
CIU2017000000000A,2012,Q01,1.0
CIU2017000000000A,2011,Q04,1.0
CIU2017000000000A,2011,Q03,1.1
CIU2017000000000A,2011,Q02,1.1
CIU2017000000000A,2011,Q01,1.0
CIU2017000000000A,2010,Q04,1.2
CIU2017000000000A,2010,Q03,1.1
CIU2017000000000A,2010,Q02,1.2
CIU2017000000000A,2010,Q01,1.1
CIU2017000000000I,2024,Q04,179.2
CIU2017000000000I,2024,Q03,178.4
CIU2017000000000I,2024,Q02,177.2
CIU2017000000000I,2024,Q01,174.7
CIU2017000000000I,2023,Q04,173.0
CIU2017000000000I,2023,Q03,172.5
CIU2017000000000I,2023,Q02,171.1
CIU2017000000000I,2023,Q01,169.3
CIU2017000000000I,2022,Q04,166.3
CIU2017000000000I,2022,Q03,165.2
CIU2017000000000I,2022,Q02,162.4
CIU2017000000000I,2022,Q01,159.8
CIU2017000000000I,2021,Q04,156.3
CIU2017000000000I,2021,Q03,154.1
CIU2017000000000I,2021,Q02,150.6
CIU2017000000000I,2021,Q01,147.4
CIU2017000000000I,2020,Q04,144.7
CIU2017000000000I,2020,Q03,144.1
CIU2017000000000I,2020,Q02,142.8
CIU2017000000000I,2020,Q01,141.9
CIU2017000000000I,2019,Q04,140.0
CIU2017000000000I,2019,Q03,138.4
CIU2017000000000I,2019,Q02,137.8
CIU2017000000000I,2019,Q01,137.0
CIU2017000000000I,2018,Q04,135.7
CIU2017000000000I,2018,Q03,134.0
CIU2017000000000I,2018,Q02,133.0
CIU2017000000000I,2018,Q01,132.6
CIU2017000000000I,2017,Q04,130.3
CIU2017000000000I,2017,Q03,129.6
CIU2017000000000I,2017,Q02,129.0
CIU2017000000000I,2017,Q01,128.5
CIU2017000000000I,2016,Q04,125.8
CIU2017000000000I,2016,Q03,125.3
CIU2017000000000I,2016,Q02,124.2
CIU2017000000000I,2016,Q01,123.2
CIU2017000000000I,2015,Q04,121.8
CIU2017000000000I,2015,Q03,121.0
CIU2017000000000I,2015,Q02,121.0
CIU2017000000000I,2015,Q01,120.5
CIU2017000000000I,2014,Q04,119.6
CIU2017000000000I,2014,Q03,119.2
CIU2017000000000I,2014,Q02,118.2
CIU2017000000000I,2014,Q01,118.1
CIU2017000000000I,2013,Q04,117.6
CIU2017000000000I,2013,Q03,117.3
CIU2017000000000I,2013,Q02,116.9
CIU2017000000000I,2013,Q01,116.6
CIU2017000000000I,2012,Q04,116.5
CIU2017000000000I,2012,Q03,116.0
CIU2017000000000I,2012,Q02,116.0
CIU2017000000000I,2012,Q01,115.6
CIU2017000000000I,2011,Q04,115.2
CIU2017000000000I,2011,Q03,115.1
CIU2017000000000I,2011,Q02,114.6
CIU2017000000000I,2011,Q01,114.5
CIU2017000000000I,2010,Q04,114.1
CIU2017000000000I,2010,Q03,113.9
CIU2017000000000I,2010,Q02,113.4
CIU2017000000000I,2010,Q01,113.4
CIU2017000000000Q,2024,Q04,0.4
CIU2017000000000Q,2024,Q03,0.7
CIU2017000000000Q,2024,Q02,1.4
CIU2017000000000Q,2024,Q01,1.0
CIU2017000000000Q,2023,Q04,0.3
CIU2017000000000Q,2023,Q03,0.8
CIU2017000000000Q,2023,Q02,1.1
CIU2017000000000Q,2023,Q01,1.8
CIU2017000000000Q,2022,Q04,0.7
CIU2017000000000Q,2022,Q03,1.7
CIU2017000000000Q,2022,Q02,1.6
CIU2017000000000Q,2022,Q01,2.2
CIU2017000000000Q,2021,Q04,1.4
CIU2017000000000Q,2021,Q03,2.3
CIU2017000000000Q,2021,Q02,2.2
CIU2017000000000Q,2021,Q01,1.9
CIU2017000000000Q,2020,Q04,0.4
CIU2017000000000Q,2020,Q03,0.9
CIU2017000000000Q,2020,Q02,0.6
CIU2017000000000Q,2020,Q01,1.4
CIU2017000000000Q,2019,Q04,1.2
CIU2017000000000Q,2019,Q03,0.4
CIU2017000000000Q,2019,Q02,0.6
CIU2017000000000Q,2019,Q01,1.0
CIU2017000000000Q,2018,Q04,1.3
CIU2017000000000Q,2018,Q03,0.8
CIU2017000000000Q,2018,Q02,0.3
CIU2017000000000Q,2018,Q01,1.8
CIU2017000000000Q,2017,Q04,0.5
CIU2017000000000Q,2017,Q03,0.5
CIU2017000000000Q,2017,Q02,0.4
CIU2017000000000Q,2017,Q01,2.1
CIU2017000000000Q,2016,Q04,0.4
CIU2017000000000Q,2016,Q03,0.9
CIU2017000000000Q,2016,Q02,0.8
CIU2017000000000Q,2016,Q01,1.1
CIU2017000000000Q,2015,Q04,0.7
CIU2017000000000Q,2015,Q03,0.0
CIU2017000000000Q,2015,Q02,0.4
CIU2017000000000Q,2015,Q01,0.8
CIU2017000000000Q,2014,Q04,0.3
CIU2017000000000Q,2014,Q03,0.8
CIU2017000000000Q,2014,Q02,0.1
CIU2017000000000Q,2014,Q01,0.4
CIU2017000000000Q,2013,Q04,0.3
CIU2017000000000Q,2013,Q03,0.3
CIU2017000000000Q,2013,Q02,0.3
CIU2017000000000Q,2013,Q01,0.1
CIU2017000000000Q,2012,Q04,0.4
CIU2017000000000Q,2012,Q03,0.0
CIU2017000000000Q,2012,Q02,0.3
CIU2017000000000Q,2012,Q01,0.3
CIU2017000000000Q,2011,Q04,0.1
CIU2017000000000Q,2011,Q03,0.4
CIU2017000000000Q,2011,Q02,0.1
CIU2017000000000Q,2011,Q01,0.4
CIU2017000000000Q,2010,Q04,0.2
CIU2017000000000Q,2010,Q03,0.4
CIU2017000000000Q,2010,Q02,0.0
CIU2017000000000Q,2010,Q01,0.6
CIU2020000000000A,2024,Q04,3.7
CIU2020000000000A,2024,Q03,3.8
CIU2020000000000A,2024,Q02,4.1
CIU2020000000000A,2024,Q01,4.3
CIU2020000000000A,2023,Q04,4.3
CIU2020000000000A,2023,Q03,4.5
CIU2020000000000A,2023,Q02,4.6
CIU2020000000000A,2023,Q01,5.1
CIU2020000000000A,2022,Q04,5.1
CIU2020000000000A,2022,Q03,5.2
CIU2020000000000A,2022,Q02,5.7
CIU2020000000000A,2022,Q01,5.0
CIU2020000000000A,2021,Q04,5.0
CIU2020000000000A,2021,Q03,4.6
CIU2020000000000A,2021,Q02,3.5
CIU2020000000000A,2021,Q01,3.0
CIU2020000000000A,2020,Q04,2.8
CIU2020000000000A,2020,Q03,2.7
CIU2020000000000A,2020,Q02,2.9
CIU2020000000000A,2020,Q01,3.3
CIU2020000000000A,2019,Q04,3.0
CIU2020000000000A,2019,Q03,3.0
CIU2020000000000A,2019,Q02,3.0
CIU2020000000000A,2019,Q01,3.0
CIU2020000000000A,2018,Q04,3.1
CIU2020000000000A,2018,Q03,3.1
CIU2020000000000A,2018,Q02,2.9
CIU2020000000000A,2018,Q01,2.9
CIU2020000000000A,2017,Q04,2.8
CIU2020000000000A,2017,Q03,2.6
CIU2020000000000A,2017,Q02,2.4
CIU2020000000000A,2017,Q01,2.6
CIU2020000000000A,2016,Q04,2.3
CIU2020000000000A,2016,Q03,2.4
CIU2020000000000A,2016,Q02,2.6
CIU2020000000000A,2016,Q01,2.0
CIU2020000000000A,2015,Q04,2.1
CIU2020000000000A,2015,Q03,2.1
CIU2020000000000A,2015,Q02,2.2
CIU2020000000000A,2015,Q01,2.8
CIU2020000000000A,2014,Q04,2.2
CIU2020000000000A,2014,Q03,2.3
CIU2020000000000A,2014,Q02,1.9
CIU2020000000000A,2014,Q01,1.7
CIU2020000000000A,2013,Q04,2.1
CIU2020000000000A,2013,Q03,1.8
CIU2020000000000A,2013,Q02,1.9
CIU2020000000000A,2013,Q01,1.7
CIU2020000000000A,2012,Q04,1.7
CIU2020000000000A,2012,Q03,1.8
CIU2020000000000A,2012,Q02,1.8
CIU2020000000000A,2012,Q01,1.9
CIU2020000000000A,2011,Q04,1.6
CIU2020000000000A,2011,Q03,1.7
CIU2020000000000A,2011,Q02,1.7
CIU2020000000000A,2011,Q01,1.6
CIU2020000000000A,2010,Q04,1.8
CIU2020000000000A,2010,Q03,1.6
CIU2020000000000A,2010,Q02,1.6
CIU2020000000000A,2010,Q01,1.5
CIU2020000000000I,2024,Q04,170.2
CIU2020000000000I,2024,Q03,169.1
CIU2020000000000I,2024,Q02,167.9
CIU2020000000000I,2024,Q01,166.3
CIU2020000000000I,2023,Q04,164.1
CIU2020000000000I,2023,Q03,162.9
CIU2020000000000I,2023,Q02,161.3
CIU2020000000000I,2023,Q01,159.5
CIU2020000000000I,2022,Q04,157.4
CIU2020000000000I,2022,Q03,155.9
CIU2020000000000I,2022,Q02,154.2
CIU2020000000000I,2022,Q01,151.8
CIU2020000000000I,2021,Q04,149.7
CIU2020000000000I,2021,Q03,148.2
CIU2020000000000I,2021,Q02,145.9
CIU2020000000000I,2021,Q01,144.6
CIU2020000000000I,2020,Q04,142.6
CIU2020000000000I,2020,Q03,141.7
CIU2020000000000I,2020,Q02,140.9
CIU2020000000000I,2020,Q01,140.4
CIU2020000000000I,2019,Q04,138.7
CIU2020000000000I,2019,Q03,138.0
CIU2020000000000I,2019,Q02,136.9
CIU2020000000000I,2019,Q01,135.9
CIU2020000000000I,2018,Q04,134.7
CIU2020000000000I,2018,Q03,134.0
CIU2020000000000I,2018,Q02,132.9
CIU2020000000000I,2018,Q01,132.0
CIU2020000000000I,2017,Q04,130.6
CIU2020000000000I,2017,Q03,130.0
CIU2020000000000I,2017,Q02,129.1
CIU2020000000000I,2017,Q01,128.3
CIU2020000000000I,2016,Q04,127.1
CIU2020000000000I,2016,Q03,126.7
CIU2020000000000I,2016,Q02,126.1
CIU2020000000000I,2016,Q01,125.1
CIU2020000000000I,2015,Q04,124.2
CIU2020000000000I,2015,Q03,123.7
CIU2020000000000I,2015,Q02,122.9
CIU2020000000000I,2015,Q01,122.6
CIU2020000000000I,2014,Q04,121.6
CIU2020000000000I,2014,Q03,121.2
CIU2020000000000I,2014,Q02,120.3
CIU2020000000000I,2014,Q01,119.3
CIU2020000000000I,2013,Q04,119.0
CIU2020000000000I,2013,Q03,118.5
CIU2020000000000I,2013,Q02,118.1
CIU2020000000000I,2013,Q01,117.3
CIU2020000000000I,2012,Q04,116.6
CIU2020000000000I,2012,Q03,116.4
CIU2020000000000I,2012,Q02,115.9
CIU2020000000000I,2012,Q01,115.3
CIU2020000000000I,2011,Q04,114.6
CIU2020000000000I,2011,Q03,114.3
CIU2020000000000I,2011,Q02,113.8
CIU2020000000000I,2011,Q01,113.2
CIU2020000000000I,2010,Q04,112.8
CIU2020000000000I,2010,Q03,112.4
CIU2020000000000I,2010,Q02,111.9
CIU2020000000000I,2010,Q01,111.4
CIU2020000000000Q,2024,Q04,0.7
CIU2020000000000Q,2024,Q03,0.7
CIU2020000000000Q,2024,Q02,1.0
CIU2020000000000Q,2024,Q01,1.3
CIU2020000000000Q,2023,Q04,0.7
CIU2020000000000Q,2023,Q03,1.0
CIU2020000000000Q,2023,Q02,1.1
CIU2020000000000Q,2023,Q01,1.3
CIU2020000000000Q,2022,Q04,1.0
CIU2020000000000Q,2022,Q03,1.1
CIU2020000000000Q,2022,Q02,1.6
CIU2020000000000Q,2022,Q01,1.4
CIU2020000000000Q,2021,Q04,1.0
CIU2020000000000Q,2021,Q03,1.6
CIU2020000000000Q,2021,Q02,0.9
CIU2020000000000Q,2021,Q01,1.4
CIU2020000000000Q,2020,Q04,0.6
CIU2020000000000Q,2020,Q03,0.6
CIU2020000000000Q,2020,Q02,0.4
CIU2020000000000Q,2020,Q01,1.2
CIU2020000000000Q,2019,Q04,0.5
CIU2020000000000Q,2019,Q03,0.8
CIU2020000000000Q,2019,Q02,0.7
CIU2020000000000Q,2019,Q01,0.9
CIU2020000000000Q,2018,Q04,0.5
CIU2020000000000Q,2018,Q03,0.8
CIU2020000000000Q,2018,Q02,0.7
CIU2020000000000Q,2018,Q01,1.1
CIU2020000000000Q,2017,Q04,0.5
CIU2020000000000Q,2017,Q03,0.7
CIU2020000000000Q,2017,Q02,0.6
CIU2020000000000Q,2017,Q01,0.9
CIU2020000000000Q,2016,Q04,0.3
CIU2020000000000Q,2016,Q03,0.5
CIU2020000000000Q,2016,Q02,0.8
CIU2020000000000Q,2016,Q01,0.7
CIU2020000000000Q,2015,Q04,0.4
CIU2020000000000Q,2015,Q03,0.7
CIU2020000000000Q,2015,Q02,0.2
CIU2020000000000Q,2015,Q01,0.8
CIU2020000000000Q,2014,Q04,0.3
CIU2020000000000Q,2014,Q03,0.7
CIU2020000000000Q,2014,Q02,0.8
CIU2020000000000Q,2014,Q01,0.3
CIU2020000000000Q,2013,Q04,0.4
CIU2020000000000Q,2013,Q03,0.3
CIU2020000000000Q,2013,Q02,0.7
CIU2020000000000Q,2013,Q01,0.6
CIU2020000000000Q,2012,Q04,0.2
CIU2020000000000Q,2012,Q03,0.4
CIU2020000000000Q,2012,Q02,0.5
CIU2020000000000Q,2012,Q01,0.6
CIU2020000000000Q,2011,Q04,0.3
CIU2020000000000Q,2011,Q03,0.4
CIU2020000000000Q,2011,Q02,0.5
CIU2020000000000Q,2011,Q01,0.4
CIU2020000000000Q,2010,Q04,0.4
CIU2020000000000Q,2010,Q03,0.4
CIU2020000000000Q,2010,Q02,0.4
CIU2020000000000Q,2010,Q01,0.5
CIU2020000100000A,2024,Q04,3.5
CIU2020000100000A,2024,Q03,3.4
CIU2020000100000A,2024,Q02,3.8
CIU2020000100000A,2024,Q01,4.0
CIU2020000100000A,2023,Q04,4.1
CIU2020000100000A,2023,Q03,4.5
CIU2020000100000A,2023,Q02,4.2
CIU2020000100000A,2023,Q01,4.3
CIU2020000100000A,2022,Q04,4.3
CIU2020000100000A,2022,Q03,4.1
CIU2020000100000A,2022,Q02,4.7
CIU2020000100000A,2022,Q01,4.2
CIU2020000100000A,2021,Q04,3.8
CIU2020000100000A,2021,Q03,3.5
CIU2020000100000A,2021,Q02,2.5
CIU2020000100000A,2021,Q01,1.8
CIU2020000100000A,2020,Q04,2.0
CIU2020000100000A,2020,Q03,2.0
CIU2020000100000A,2020,Q02,2.1
CIU2020000100000A,2020,Q01,2.7
CIU2020000100000A,2019,Q04,2.3
CIU2020000100000A,2019,Q03,2.3
CIU2020000100000A,2019,Q02,2.6
CIU2020000100000A,2019,Q01,2.3
CIU2020000100000A,2018,Q04,2.7
CIU2020000100000A,2018,Q03,2.8
CIU2020000100000A,2018,Q02,2.3
CIU2020000100000A,2018,Q01,2.6
CIU2020000100000A,2017,Q04,2.3
CIU2020000100000A,2017,Q03,2.2
CIU2020000100000A,2017,Q02,2.4
CIU2020000100000A,2017,Q01,2.1
CIU2020000100000A,2016,Q04,2.0
CIU2020000100000A,2016,Q03,2.1
CIU2020000100000A,2016,Q02,2.2
CIU2020000100000A,2016,Q01,2.4
CIU2020000100000A,2015,Q04,2.3
CIU2020000100000A,2015,Q03,2.1
CIU2020000100000A,2015,Q02,2.1
CIU2020000100000A,2015,Q01,2.3
CIU2020000100000A,2014,Q04,2.2
CIU2020000100000A,2014,Q03,2.3
CIU2020000100000A,2014,Q02,1.9
CIU2020000100000A,2014,Q01,1.9
CIU2020000100000A,2013,Q04,2.1
CIU2020000100000A,2013,Q03,2.1
CIU2020000100000A,2013,Q02,2.1
CIU2020000100000A,2013,Q01,1.8
CIU2020000100000A,2012,Q04,1.9
CIU2020000100000A,2012,Q03,1.7
CIU2020000100000A,2012,Q02,1.8
CIU2020000100000A,2012,Q01,1.7
CIU2020000100000A,2011,Q04,1.6
CIU2020000100000A,2011,Q03,1.7
CIU2020000100000A,2011,Q02,1.8
CIU2020000100000A,2011,Q01,1.7
CIU2020000100000A,2010,Q04,2.0
CIU2020000100000A,2010,Q03,1.9
CIU2020000100000A,2010,Q02,1.6
CIU2020000100000A,2010,Q01,1.3
CIU2020000100000I,2024,Q04,163.7
CIU2020000100000I,2024,Q03,162.9
CIU2020000100000I,2024,Q02,161.7
CIU2020000100000I,2024,Q01,160.1
CIU2020000100000I,2023,Q04,158.2
CIU2020000100000I,2023,Q03,157.6
CIU2020000100000I,2023,Q02,155.8
CIU2020000100000I,2023,Q01,154.0
CIU2020000100000I,2022,Q04,152.0
CIU2020000100000I,2022,Q03,150.8
CIU2020000100000I,2022,Q02,149.5
CIU2020000100000I,2022,Q01,147.6
CIU2020000100000I,2021,Q04,145.8
CIU2020000100000I,2021,Q03,144.9
CIU2020000100000I,2021,Q02,142.8
CIU2020000100000I,2021,Q01,141.6
CIU2020000100000I,2020,Q04,140.4
CIU2020000100000I,2020,Q03,140.0
CIU2020000100000I,2020,Q02,139.3
CIU2020000100000I,2020,Q01,139.1
CIU2020000100000I,2019,Q04,137.7
CIU2020000100000I,2019,Q03,137.2
